Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.170642852783203,23.32080817884304,22.96040967778382,23.027984575744465,43989500
2010-05-04,22.62253189086914,22.937880891359637,22.337216810471133,22.9153568833864,82085600
2010-05-05,22.41230583190918,22.592505101629378,22.292172985429048,22.352239408669114,66833800
2010-05-06,21.759077072143555,22.43482453155807,20.955688314565485,22.217084335923865,128613000
2010-05-07,21.180932998657227,21.736548967433574,20.512694145315137,21.721532009986454,173718100
2010-05-10,21.729045867919922,22.134493794693036,21.5563536787184,21.781603799900118,86653300
2010-05-11,21.683992385864258,22.262132432555873,21.451235244089528,21.533827088501493,63789400
2010-05-12,22.10445785522461,22.20957370278246,21.714025518443997,21.759074962812218,47146800
2010-05-13,21.954294204711914,22.322201154765843,21.90924475403696,21.969311165635638,45188800
2010-05-14,21.721532821655273,21.93176450538714,21.503791226823342,21.924257458478948,63334000
2010-05-17,21.729045867919922,21.946786076423056,21.36113891196231,21.864195654209706,46053300
2010-05-18,21.570659637451172,21.87234689309251,21.419815290351348,21.77429907446844,52690600
2010-05-19,21.299137115478516,21.638536125025244,20.959739544489874,21.510318881258492,61746700
2010-05-20,20.446880340576172,20.997459940455716,20.39408523354098,20.854157908103925,87991100
2010-05-21,20.24323844909668,20.44687792811316,19.94155113123445,20.08485170811988,117596300
2010-05-24,19.81332778930664,20.258316986690154,19.805785428844086,20.2507746262276,73711700
2010-05-25,19.66248321533203,19.858580269272025,19.142071858281973,19.345711272591757,98373600
2010-05-26,18.863014221191406,20.069764707931583,18.523615152291303,19.783160730069643,176684100
2010-05-27,19.60969352722168,19.881212821014252,19.406054056877252,19.406054056877252,136433600
2010-05-28,19.458845138549805,19.700196371298087,19.353254963231226,19.489014582102683,67496900
2010-06-01,19.526729583740234,19.843501623457673,19.24766935741689,19.25521172009571,76152400
2010-06-02,19.95663070678711,19.9717154295145,19.40605127426237,19.654943445030973,65718800
2010-06-03,20.25832176208496,20.3111168592098,19.91892265405598,20.024512848305662,67837000
2010-06-04,19.451303482055664,20.039593223550085,19.32308622891182,19.685110906532724,89832200
2010-06-07,19.074188232421875,19.48146551017784,19.036476440971857,19.47392315188784,80456200
2010-06-08,18.93843650817871,19.051569052294045,18.5914950758589,19.044026690878574,87355000
2010-06-09,18.697092056274414,19.247671650391403,18.666922601965055,19.02140505874748,87794000
2010-06-10,18.85546875,18.96860127478838,18.689541142880916,18.953516554534435,78930900
2010-06-11,19.353260040283203,19.398512778925685,18.68200556927834,18.88564505100744,68057700
2010-06-14,19.232576370239258,19.579516273076923,19.20994929192281,19.504095555804714,50972400
2010-06-15,20.047138214111328,20.099933306704056,19.413594225881848,19.421136587474862,81641500
2010-06-16,19.851041793823242,20.04713888614015,19.78316197576899,19.96417434439419,48698000
2010-06-17,19.888755798339844,20.1150209244565,19.639863584188085,20.03205637355305,47995500
2010-06-18,19.94154930114746,20.009429121256783,19.737909840819494,19.888754205186537,52075600
2010-06-21,19.571977615356445,20.28094222188889,19.526723453490693,20.19797913558462,54625300
2010-06-22,19.43622398376465,19.94909313415859,19.428681621134317,19.7303689335547,55985400
2010-06-23,19.089277267456055,19.44376102120396,19.021397460932334,19.44376102120396,61466200
2010-06-24,18.85546875,19.398505732119084,18.802673667669296,19.202408684492113,85243400
2010-06-25,18.500993728637695,18.938440718067987,18.33506461772915,18.893186539515472,156256700
2010-06-28,18.335063934326172,18.5613305029791,18.191763356593793,18.485908313428123,73784800
2010-06-29,17.580839157104492,18.252094841815307,17.429996265971674,18.19929831943277,119882100
2010-06-30,17.35457420349121,17.859900840810983,17.30932147974026,17.57329690041927,81050500
2010-07-01,17.46770477294922,17.588379648455486,17.143390505566877,17.414909694734973,92239400
2010-07-02,17.550670623779297,17.709055870464805,17.38474157842332,17.618550426232545,62485100
2010-07-06,17.965492248535156,18.1691316773009,17.784479902485025,17.874986794789216,73592000
2010-07-07,18.327518463134766,18.342603186198286,17.807108464468598,17.965493740960465,79965300
2010-07-08,18.410484313964844,18.56887104030695,18.078627575700146,18.553786316167994,50758100
2010-07-09,18.30489730834961,18.410487518584915,18.214390386320257,18.350150050084924,53806100
2010-07-12,18.727252960205078,18.772505685925285,18.418023363760277,18.425565724473348,49854200
2010-07-13,18.95351791381836,19.081735168056003,18.78004793413161,18.961060274486247,61928700
2010-07-14,19.187328338623047,19.315545603283717,18.94597853186374,19.232581067750836,72808100
2010-07-15,19.240121841430664,19.300459288141738,18.840385357870918,19.232579480772003,56934700
2010-07-16,18.77250862121582,19.338172816120032,18.764966259323415,19.24012498863568,65064800
2010-07-19,19.02894401550293,19.081739112533448,18.787594178472833,18.82530455104935,38181800
2010-07-20,19.217498779296875,19.217498779296875,18.62920891044725,18.74988382911171,45530700
2010-07-21,18.945985794067383,19.345721025276,18.840394134217007,19.308010642974427,73297300
2010-07-22,19.489017486572266,19.602150039639334,19.20995584635227,19.240125294401334,73016400
2010-07-23,19.466386795043945,19.624773490848813,19.044024670494615,19.48901387688984,108520100
2010-07-26,19.685110092163086,19.760532256520122,19.458843599091985,19.504097760841084,67249900
2010-07-27,19.730361938476562,19.790699379568984,19.579517616466475,19.71527721856394,60672100
2010-07-28,19.571977615356445,19.752989947145036,19.48147073018308,19.66248306197167,69704800
2010-07-29,19.632320404052734,19.91892298110409,19.308006015179807,19.707741150578837,69446200
2010-07-30,19.466386795043945,19.48901387688984,19.119446838089402,19.42113406991035,83534800
2010-08-02,19.858583450317383,19.896293819648797,19.421136548704432,19.602148910900304,55044600
2010-08-03,19.730361938476562,19.87366390053034,19.587059976422786,19.76053137830181,56877700
2010-08-04,19.406047821044922,19.790699550796354,19.1873251346518,19.72281974916033,78531900
2010-08-05,19.134536743164062,19.29292204331978,19.01386037918438,19.22504221795059,64922100
2010-08-06,19.27029037475586,19.27783273562167,18.8705553187758,18.99123021551222,55982100
2010-08-09,19.31554412841797,19.406049579762875,19.13453178716994,19.270289964187302,57096500
2010-08-10,18.908266067504883,19.111905499331346,18.764964085268673,19.10436313831278,87257700
2010-08-11,18.74988555908203,18.780053572252367,18.523618986790655,18.614125903418934,76746900
2010-08-12,18.470827102661133,18.61412914622139,18.372779244578147,18.418031991496534,70240500
2010-08-13,18.402938842773438,18.606578268569667,18.282263947166392,18.365228477355572,45263500
2010-08-16,18.47835922241211,18.561323744565613,18.32751489823449,18.37276905862263,40909700
2010-08-17,18.736156463623047,18.92571693668875,18.65275083891165,18.736156463623047,52912600
2010-08-18,18.81956672668457,18.918138999287986,18.50868761382496,18.713413306556472,46818900
2010-08-19,18.531436920166016,18.758908966655472,18.357040141876634,18.667920726552488,54064600
2010-08-20,18.372211456298828,18.501112711282964,18.349465111805,18.43287078533651,49560100
2010-08-23,18.41012191772461,18.68308813786776,18.379791534246323,18.531440559173184,51643000
2010-08-24,18.228145599365234,18.463200307590036,18.197815213151756,18.26605713589967,66522500
2010-08-25,18.273639678955078,18.364627944864306,18.09924429743538,18.19781515987578,47404800
2010-08-26,18.061328887939453,18.34187913696654,18.0385825476347,18.266054628075526,49105300
2010-08-27,18.144739151000977,18.212981076259304,17.826277315206273,18.106826166839422,60939400
2010-08-30,17.924842834472656,18.06132664427537,17.894513902423185,18.00066733394439,45453100
2010-08-31,17.79594612121582,17.993089291222315,17.68221006635157,17.89451842933527,66074600
2010-09-01,18.121994018554688,18.15990700827714,17.849027723716407,17.947598604529432,65235900
2010-09-02,18.15231704711914,18.159899641987867,17.97792025760263,18.106821477906784,48837100
2010-09-03,18.41770362854004,18.539022264158703,18.349461715225512,18.379790651014073,64189100
2010-09-07,18.1674861907959,18.42528870803439,18.137157248538,18.27364110427985,51928700
2010-09-08,18.144739151000977,18.34946492677596,18.00067270365201,18.250892614188388,65512400
2010-09-09,18.205400466918945,18.357048081423194,18.190235271598734,18.341884332335606,46028900
2010-09-10,18.084074020385742,18.220557827112216,18.03857990022092,18.18264485511486,58284300
2010-09-13,19.039461135864258,19.175944956315664,18.266053784127706,18.349460884677377,114680400
2010-09-14,18.978801727294922,19.221438986354368,18.872646841782306,18.986384322419546,87160400
2010-09-15,19.04704475402832,19.122867817256257,18.89539573510799,19.03187956288984,56201900
2010-09-16,19.20627784729004,19.236608234186136,18.993969477714696,19.00155207443872,44548300
2010-09-17,19.122865676879883,19.357921774520353,19.01671224325649,19.25934948938543,70341600
2010-09-20,19.2820987701416,19.350340681691023,19.03946150518019,19.168362732969964,49838700
2010-09-21,19.069786071777344,19.274511759528114,19.01670936300459,19.274511759528114,52675700
2010-09-22,18.660348892211914,18.933315216152305,18.4707882620878,18.872655872361904,94299400
2010-09-23,18.52385711669922,18.64517575260311,18.470780394270292,18.584516434651164,46201800
2010-09-24,18.789236068725586,18.804399808611315,18.637587100014304,18.68308121213499,51948800
2010-09-27,18.751327514648438,18.948470641857973,18.645174079317183,18.84231720652672,43603300
2010-09-28,18.713420867919922,18.88023365927117,18.463200957776817,18.804409137299704,56041200
2010-09-29,18.57693099975586,18.69824961711693,18.50110650234719,18.67550183402473,44318900
2010-09-30,18.569351196289062,18.827153658485987,18.470780347205398,18.660340896101243,61262700
2010-10-01,18.485942840576172,18.81956978899303,18.425283526885117,18.781658260273165,62672300
2010-10-04,18.129568099975586,18.190227408803594,18.030997265467075,18.16747962565609,98143400
2010-10-05,18.46320152282715,18.539026047119158,18.12957448368182,18.243310547003578,78152900
2010-10-06,18.52385711669922,18.607264221220227,18.296383589705258,18.44045001217821,50489700
2010-10-07,18.599681854248047,18.76649461910762,18.41012130253989,18.66792376856156,50096100
2010-10-08,18.6300048828125,18.690664182274453,18.47835735727351,18.66791784887108,41327800
2010-10-11,18.645170211791992,18.758906218373774,18.57692831859656,18.758906218373774,27587800
2010-10-12,18.8271541595459,18.902978670368647,18.52385756248715,18.6906703293114,50141500
2010-10-13,19.213857650756836,19.365506670726116,18.87264807894207,18.971220375791773,75336500
2010-10-14,19.130449295043945,19.21385639519992,18.95605394583795,19.1759448658011,51949100
2010-10-15,19.365509033203125,19.37309018351743,19.13045287895206,19.229025187827002,68954800
2010-10-18,19.577808380126953,19.67638065088039,19.297259647558857,19.403413065694693,48330500
2010-10-19,19.031883239746094,19.236609020970775,18.918147176698774,19.160784496861726,66150900
2010-10-20,19.191110610961914,19.259352527981385,19.03188043540468,19.153199077609894,56283600
2010-10-21,19.274513244628906,19.36550292827284,18.993963045772745,19.25934805631626,50032400
2010-10-22,19.244190216064453,19.365510322657663,19.16078454096179,19.350345128554448,25837900
2010-10-25,19.100126266479492,19.22144493354569,19.084961071538068,19.13803780760046,50912400
2010-10-26,19.638473510742188,19.69155023556121,19.001549920449378,19.047045495636212,69304200
2010-10-27,19.752214431762695,19.797710018179384,19.4261714065056,19.55507267555427,64805500
2010-10-28,19.926610946655273,20.002434030255223,19.65364321775109,19.873532763409646,80730300
2010-10-29,20.222318649291992,20.624187518396937,20.078252232634423,20.58627454231223,114193200
2010-11-01,20.434627532958984,20.63935182446095,20.245066986071542,20.381549364995454,61912100
2010-11-02,20.76825523376465,20.79100302242205,20.487706404818443,20.51803534346263,54402100
2010-11-03,20.49528694152832,20.84407765516546,20.442208773328048,20.821329868793914,110255300
2010-11-04,20.578689575195312,20.79858047244551,20.480118741200666,20.783415283759567,93599300
2010-11-05,20.358802795410156,20.616605251968902,20.11616552952714,20.601440061293168,110953700
2010-11-08,20.328468322753906,21.890447938418326,20.154073003778294,20.229897495664353,71670800
2010-11-09,20.434627532958984,20.55594616726837,20.252648135262707,20.32847264326412,58538600
2010-11-10,20.427045822143555,20.53319927020327,20.32847352360331,20.480122546173412,52277300
2010-11-11,20.22989845275879,20.260227383208967,19.92660191709721,20.22989845275879,62073100
2010-11-12,19.919023513793945,20.108584069244063,19.790122278238577,20.07067109041468,64962200
2010-11-15,19.86595344543457,20.09342560969271,19.843205650515657,19.964524330951033,51794600
2010-11-16,19.69048309326172,19.865951506597195,19.568418995796325,19.865951506597195,65339200
2010-11-17,19.50738525390625,19.76677180228628,19.49212687926773,19.759142614967022,58299700
2010-11-18,19.713367462158203,19.896463578680958,19.537900532380387,19.614189489592594,59514000
2010-11-19,19.598936080932617,19.705741804250987,19.53027484305114,19.682854239917546,52423200
2010-11-22,19.629446029663086,19.637075215695447,19.408205455198427,19.56841399652265,53350500
2010-11-23,19.164079666137695,19.53027190976054,19.14119210524178,19.507384348864626,69742500
2010-11-24,19.35481071472168,19.423470507533715,19.194600651176106,19.225117408087286,56825900
2010-11-26,19.263254165649414,19.385318234051972,19.202222131448135,19.232737420989537,21356500
2010-11-29,19.30902671813965,19.392946306014316,19.019124936119212,19.217479399656728,56603600
2010-11-30,19.27088737487793,19.43109595243261,19.072532858534913,19.110677342204472,75282100
2010-12-01,19.865951538085938,20.02616012059365,19.499757789990493,19.507386977984023,74123500
2010-12-02,20.51441192626953,20.583073147746756,19.98801116843547,20.018526458470625,91759200
2010-12-03,20.61358642578125,20.644101710683863,20.43049035101081,20.45337645090821,52622000
2010-12-06,20.476259231567383,20.58306488650052,20.41522722087446,20.544920425486662,36264200
2010-12-07,20.499149322509766,20.69750229051299,20.48389095416549,20.659357824770392,57860500
2010-12-08,20.77379608154297,20.781425266965382,20.44574838397076,20.468635940238006,41666800
2010-12-09,20.659360885620117,20.857715338129236,20.605958043621182,20.811941681432764,47148300
2010-12-10,20.857715606689453,20.9034892639753,20.682248707828446,20.74328073591568,37625800
2010-12-13,20.789058685302734,20.941639514581766,20.728026644614847,20.804317059254362,47943900
2010-12-14,21.071325302124023,21.1705017873624,20.7966804889745,20.834824955192772,64070500
2010-12-15,21.246803283691406,21.353609009039847,21.0026750799699,21.0026750799699,69634200
2010-12-16,21.35359764099121,21.35359764099121,21.10184038304196,21.178130769869814,57680200
2010-12-17,21.284942626953125,21.429894258558914,21.17050774099846,21.300200999778685,87456500
2010-12-20,21.21627426147461,21.353596660435294,21.117097781735247,21.32308138017627,52811000
2010-12-21,21.414630889892578,21.468033727205118,21.178131986743534,21.246793193321995,38153000
2010-12-22,21.506179809570312,21.666388322693884,21.345969841328547,21.368857395396855,42252300
2010-12-23,21.590103149414062,21.605361522481,21.33071662775027,21.33834581428374,24902500
2010-12-27,21.414630889892578,21.513808835002884,21.269679292102694,21.45277681305738,21652800
2010-12-28,21.36886215209961,21.490926224065625,21.330716220161158,21.338345406548846,23042200
2010-12-29,21.338340759277344,21.45277707505113,21.26967955186035,21.315454660217146,19502500
2010-12-30,21.246803283691406,21.361238197296004,21.193400421017188,21.30020614636563,20786100
2010-12-31,21.292566299438477,21.3001954838756,21.0789535005534,21.208646725748242,24752000
2011-01-03,21.345972061157227,21.49855286057687,21.30019840337867,21.399374904418597,53443800
2011-01-04,21.429889678955078,21.490921702096156,21.24679360953185,21.315454817455336,54405600
2011-01-05,21.36122703552246,21.36885621979218,21.1857601626733,21.2849366479434,58998700
2011-01-06,21.986812591552734,22.009700151645635,21.25442813000282,21.391750580323073,88026300
2011-01-07,21.8189754486084,21.925781155070506,21.551959727334513,21.849490741118164,73762000
2011-01-10,21.529067993164062,21.66639042063435,21.391747020812108,21.55958473487672,57573600
2011-01-11,21.445148468017578,21.55195414682418,21.399373358427685,21.513809677284176,50298900
2011-01-12,21.780824661254883,21.811341402084068,21.414632502014445,21.452778428050923,52631100
2011-01-13,21.506179809570312,21.65875913800445,21.368857395396855,21.612985484986027,67077600
2011-01-14,21.590103149414062,21.651135186563277,21.29257215020147,21.422265411033365,62688400
2011-01-18,21.864748001098633,21.925780038127687,21.468039032850495,21.483297405887395,53322700
2011-01-19,21.71978759765625,21.879997539618422,21.56720829425004,21.712158414218248,50005900
2011-01-20,21.62825584411621,21.78083525713365,21.460416598142334,21.742690767659038,58613600
2011-01-21,21.376495361328125,21.689284786494667,21.376495361328125,21.666397223024386,58080300
2011-01-24,21.651140213012695,21.788462692258342,21.353609144726377,21.37649670964028,52047800
2011-01-25,21.70453453063965,21.70453453063965,21.452777253061058,21.46803416752172,42436600
2011-01-26,21.956295013427734,22.116503552038743,21.742682173494625,21.750311359397784,74628800
2011-01-27,22.024961471557617,22.47507190598552,21.735058158738347,21.933412674057116,146938600
2011-01-28,21.170501708984375,22.07072507753666,20.941632002285843,22.047837524819567,141249400
2011-01-31,21.155248641967773,21.284941896295965,20.91874969176406,21.185765386571337,65029000
2011-02-01,21.35359764099121,21.40700047523528,21.063695917187083,21.208646051530096,62810700
2011-02-02,21.315452575683594,21.445145793108168,21.26967747180335,21.307823391703554,45824000
2011-02-03,21.094215393066406,21.338343515361707,21.010297260476392,21.338343515361707,60340100
2011-02-04,21.18577003479004,21.23917289444454,20.987415516702757,21.13236717513554,40412200
2011-02-07,21.513816833496094,21.620622547829832,21.201027422845524,21.20865515519617,68980900
2011-02-08,21.574846267700195,21.620619931859345,21.399377887372786,21.4375238201042,34904200
2011-02-09,21.338340759277344,21.559582750980585,21.29256710603875,21.506179913015856,52905100
2011-02-10,20.97978401184082,21.31546096346349,20.819575450570976,21.30783177648131,76672400
2011-02-11,20.789058685302734,21.21628297011794,20.65173622997533,21.178138490357497,83939700
2011-02-14,20.77379608154297,20.80431282323263,20.56018471018866,20.758537710698135,56766200
2011-02-15,20.68937873840332,20.97332116260154,20.68170592430935,20.750772960905707,44116500
2011-02-16,20.735427856445312,20.773797788176694,20.41311545325687,20.75844922999651,70817900
2011-02-17,20.881229400634766,21.004016370795664,20.65100694198531,20.697051140971464,57207300
2011-02-18,20.766122817993164,20.881234073075493,20.712404329869347,20.819841306116984,68667800
2011-02-22,20.405441284179688,20.796820737569938,20.35172279397851,20.551249660239368,60889000
2011-02-23,20.405441284179688,20.61264242957201,20.282655745514404,20.359397073109974,60234100
2011-02-24,20.543577194213867,20.76612545379139,20.336376030534677,20.443813020419054,64494200
2011-02-25,20.37474822998047,20.681713601565654,20.336378290392005,20.651016478919388,53006300
2011-02-28,20.397768020629883,20.612643455852073,20.344049527754123,20.482183631559877,51379900
2011-03-01,20.075454711914062,20.55124977468086,20.067780432739863,20.41311567698343,60055000
2011-03-02,20.014070510864258,20.23662031103905,19.98337484474481,20.03709335824363,48658200
2011-03-03,20.106159210205078,20.25964045887954,20.090810646221744,20.152203438435457,68271500
2011-03-04,19.914302825927734,20.136851107172383,19.79919008130809,20.12150254606052,70437200
2011-03-07,19.737796783447266,20.15987342064901,19.60733694485317,20.052434959400202,64980400
2011-03-08,19.883602142333984,19.96801774961014,19.68407527477522,19.77616516123276,50549800
2011-03-09,19.868249893188477,19.93731692927177,19.691745895961756,19.806857134860973,39789100
2011-03-10,19.499900817871094,19.7301233839178,19.453856597405625,19.66105778507929,66549500
2011-03-11,19.707096099853516,19.837555905176494,19.461525046002958,19.499894974272504,49905800
2011-03-14,19.71477699279785,19.768495495886,19.453857294610177,19.56129430078648,54473400
2011-03-15,19.48454475402832,19.54593751224969,19.18525524066398,19.246647998885354,76067300
2011-03-16,19.024105072021484,19.400136003314415,18.939689457175586,19.35409032409708,100725400
2011-03-17,19.016429901123047,19.354089417246914,18.993407062593132,19.23130387252566,62497000
2011-03-18,19.031776428222656,19.32339318601866,19.031776428222656,19.231303298367525,85486700
2011-03-21,19.438505172729492,19.630357770748425,19.300371067960796,19.323393906661966,46878100
2011-03-22,19.41547966003418,19.538265188758146,19.361761174182316,19.41547966003418,30895600
2011-03-23,19.599666595458984,19.653385100985915,19.32339832278392,19.361768265669014,43969000
2011-03-24,19.806867599487305,19.852913290349512,19.568970718244252,19.645712072628342,38696700
2011-03-25,19.661056518554688,19.914301910380274,19.63803367794535,19.898953349974047,57029800
2011-03-28,19.499900817871094,19.737797664615275,19.47687797577867,19.691753444149807,48973200
2011-03-29,19.561290740966797,19.58431357969457,19.41548235646256,19.44617947476626,40763500
2011-03-30,19.65338134765625,19.737795498626255,19.568965732967026,19.645707067800938,41999300
2011-03-31,19.48454475402832,19.707094417405052,19.44617482903452,19.64570165918368,63233700
2011-04-01,19.553619384765625,19.591990788381985,19.423159539908767,19.591990788381985,63114200
2011-04-04,19.60733413696289,19.69174974505827,19.499897154819028,19.530594271842478,35433700
2011-04-05,19.78383445739746,20.09079822874152,19.753137348403698,19.814530102672506,73651100
2011-04-06,20.067785263061523,20.190570831965072,19.845236968318634,19.937325413136573,65581400
2011-04-07,20.106159210205078,20.152203438435457,19.92965365183599,20.098484928213413,46134700
2011-04-08,20.00638771057129,20.16754464617399,19.921972103173726,20.083129038776427,39887600
2011-04-11,19.93732261657715,20.144523783933078,19.79918850500653,20.098479567982615,34286300
2011-04-12,19.676401138305664,19.83755807484545,19.607334088891342,19.822209516371355,36920400
2011-04-13,19.668720245361328,19.85289995768089,19.61500177248421,19.684068798674392,38144700
