Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2010-04-07,13.931403160095215,14.060201719080892,13.88987218458667,14.024354926089245,103626969
2010-04-08,14.029050827026367,14.087393915875722,13.845125649825333,13.925964090522715,78191988
2010-04-09,13.997654914855957,14.0606939577602,13.942773453700873,14.029049961720006,82572346
2010-04-12,14.158590316772461,14.189987258216766,13.9976555526711,14.025589923287125,94448695
2010-04-13,14.50567626953125,14.557837275861587,14.119035472349351,14.153646034647917,157078570
2010-04-14,14.56080436706543,14.643372194461483,14.437444844871772,14.587008397489203,136618166
2010-04-15,14.716547966003418,14.779339951900313,14.54325189144291,14.639170209021664,271485795
2010-04-16,13.600384712219238,14.061682823803244,13.58753022565497,13.918052394657273,491254466
2010-04-19,13.599149703979492,13.695315085396201,13.4730716098941,13.565776313562742,156343827
2010-04-20,13.721273422241211,13.835484310547415,13.622881693746482,13.699765347251002,119542401
2010-04-21,13.702978134155273,13.850069239397722,13.65007406594113,13.756376314439695,96018557
2010-04-22,13.523996353149414,13.658479075766454,13.432279880332391,13.646118701930938,131719875
2010-04-23,13.472823143005371,13.579866559212814,13.405582252403505,13.528693776583902,83889263
2010-04-26,13.14279556274414,13.472823626747553,13.082723081277223,13.472329514661366,175407013
2010-04-27,13.079012870788574,13.30817956845748,13.033773222948666,13.076293361482943,154364435
2010-04-28,13.082229614257812,13.221656314326443,12.880504085537915,13.154167415364535,136754676
2010-04-29,13.151693344116211,13.262939548427347,13.0199301308415,13.185562737321543,122814620
2010-04-30,12.995950698852539,13.292110295272138,12.989523455833156,13.13018731362538,97781139
2010-05-03,13.117084503173828,13.174438420749086,12.980624377652147,13.015728106477853,74590540
2010-05-04,12.518089294433594,13.021661450789809,12.464692058915505,13.016222431533158,243963019
2010-05-05,12.601895332336426,12.749233499590844,12.372234493849984,12.384841924752251,183975008
2010-05-06,12.327733993530273,12.793728947281174,11.371764508369154,12.576924524328195,200753664
2010-05-07,12.191028594970703,12.4921331372566,11.8990708063436,12.35987484671871,204322993
2010-05-10,12.895829200744629,12.924753686614865,12.67210246273456,12.705969962160262,165738910
2010-05-11,12.584342956542969,12.852074089554442,12.563824999382588,12.747997234611596,133402157
2010-05-12,12.493864059448242,12.658259511040425,12.410058102873478,12.658259511040425,154649500
2010-05-13,12.629583358764648,12.904483866238415,12.616975927152605,12.768516895430887,133530637
2010-05-14,12.54676628112793,12.632301623909651,12.267911011034654,12.602141856176052,165257111
2010-05-17,12.557642936706543,12.56728380117526,12.319824534155295,12.528224338098473,112170874
2010-05-18,12.320319175720215,12.631807616192116,12.288182012868468,12.607827088853123,113443627
2010-05-19,12.222918510437012,12.346771203934845,12.057532952111833,12.268158162388907,138344613
2010-05-20,11.742830276489258,12.00413317653008,11.712917568532431,11.991525747737416,197268650
2010-05-21,11.669657707214355,11.989797864720222,11.480539610568753,11.595740618196984,389084940
2010-05-24,11.795982360839844,12.10821197842958,11.787083610385212,11.8842372164284,174475535
2010-05-25,11.793756484985352,11.803150292967723,11.470897817065605,11.573242427390282,121148398
2010-05-26,11.754203796386719,12.107470258690276,11.74258459025396,11.917363954586104,139545096
2010-05-27,12.124774932861328,12.17050964400044,11.892148480532834,11.988560916751956,112785168
2010-05-28,12.005372047424316,12.198691993132378,11.940355601385743,12.181140600673256,116226017
2010-06-01,11.92478084564209,12.13960696022963,11.869157266228438,11.876821682996002,107071833
2010-06-02,12.196712493896484,12.20907286727539,11.902283250644158,12.03132694965061,102012942
2010-06-03,12.499053001403809,12.55838336058155,12.229591565402478,12.239726541322899,146575349
2010-06-04,12.328971862792969,12.589286574512405,12.279035306208014,12.353693558335179,157399770
2010-06-07,12.00265121459961,12.38311084631807,11.94406107687895,12.337376140369294,145852650
2010-06-08,11.984357833862305,12.084726004006098,11.805376623151496,12.060252311485206,107806577
2010-06-09,11.718356132507324,12.085714226996414,11.668419580672264,12.044676424546273,109569158
2010-06-10,12.0394868850708,12.076320953497934,11.763350167015144,11.875337548288167,103502504
2010-06-11,12.07632064819336,12.081512611296054,11.90623913091804,11.927994260906958,71535130
2010-06-14,11.945050239562988,12.224646651311797,11.945050239562988,12.224152539289085,81921917
2010-06-15,12.310924530029297,12.370502889253688,11.920081936481855,11.94233022861592,171022641
2010-06-16,12.392009735107422,12.459498622876351,12.264448372872454,12.265931655533032,91915234
2010-06-17,12.362591743469238,12.505728053938933,12.278787688903726,12.44590357913157,79388456
2010-06-18,12.361357688903809,12.446398925182377,12.314386748836187,12.422666399097668,115346733
2010-06-21,12.077804565429688,12.384594202240852,11.987078207245025,12.35814311505907,119787316
2010-06-22,12.020700454711914,12.276564403780872,12.00784501995375,12.110932714363043,89120799
2010-06-23,11.916869163513184,12.03651905590539,11.820702844931395,12.03651905590539,81468223
2010-06-24,11.74505615234375,11.934173286631163,11.699569444879213,11.857785643444734,76027907
2010-06-25,11.685230255126953,11.808094718078472,11.63282124796791,11.79350894692754,90144622
2010-06-28,11.670397758483887,11.805623545627428,11.594504228294413,11.68300613522689,70756221
2010-06-29,11.229866981506348,11.484248585767,11.152242156531189,11.45680832467385,140609069
2010-06-30,10.999711036682129,11.318121781616634,10.99402590806622,11.247171262901109,144668227
2010-07-01,10.864734649658203,11.08500073592244,10.719867987116464,11.008117082755502,141070793
2010-07-02,10.79205322265625,10.93370530940064,10.778456621494874,10.91739014526687,77730264
2010-07-06,10.780187606811523,11.066953421728192,10.719868067381881,10.976227056532771,102787835
2010-07-07,11.129499435424805,11.156445585934126,10.76313136818796,10.835564233720817,125657235
2010-07-08,11.286724090576172,11.305759709769347,11.11614752562903,11.212312899109502,107156148
2010-07-09,11.556928634643555,11.699569896259622,11.440491405393624,11.667432732554003,173909421
2010-07-12,11.763102531433105,11.852346553592406,11.645677083241763,11.67756718948318,133875926
2010-07-13,12.09362506866455,12.187317988131463,11.873111951742187,11.92181227820538,159648166
2010-07-14,12.146529197692871,12.20808590809926,12.025890123591697,12.110437244453875,125187481
2010-07-15,12.212782859802246,12.22959308299321,11.932444298483528,12.156171056300812,195056389
2010-07-16,11.362125396728516,11.632822147154119,11.359899999192889,11.597224305757997,314165171
2010-07-19,11.524543762207031,11.610326166198874,11.310458809589328,11.396735325680433,182694226
2010-07-20,11.905496597290039,11.940106209897262,11.386597571042108,11.397227605491665,162787890
2010-07-21,11.804387092590332,12.007100821541675,11.753214311656716,11.965075739595175,131675710
2010-07-22,11.985098838806152,12.088186508923743,11.927497871898952,11.94603843159808,86230004
2010-07-23,12.114887237548828,12.127988780488444,11.866437835161225,11.885226399990964,90915501
2010-07-26,12.08794116973877,12.131943649985066,11.986829933346112,12.090906788863057,80107140
2010-07-27,12.178420066833496,12.298812083066357,12.11760641862341,12.12774139560852,98415508
2010-07-28,11.97372817993164,12.243189648580648,11.9321972074478,12.235526178421578,100214225
2010-07-29,11.98954963684082,12.08571596757303,11.84962882777558,12.013283109392829,107421137
2010-07-30,11.986088752746582,12.048139576318981,11.844930772711587,11.85753915020742,86085465
2010-08-02,12.123538970947266,12.19448854486918,12.037756568579152,12.088435241341184,74626675
2010-08-03,12.109199523925781,12.174216909120974,12.033305993959486,12.125763636836968,72362219
2010-08-04,12.516853332519531,12.533663554886093,12.13935929120047,12.167294607517944,153071607
2010-08-05,12.560856819152832,12.57321719331561,12.448623334413025,12.506223359545455,97178890
2010-08-06,12.366052627563477,12.502513684280212,12.262965903634756,12.49410904701137,133277692
2010-08-09,12.492873191833496,12.496581872123333,12.394236305431754,12.416238491408512,75168699
2010-08-10,12.45233154296875,12.508943346135247,12.32526333260758,12.418711096785735,83270954
2010-08-11,12.156416893005371,12.311172403666154,12.150483762288987,12.304497158322832,89253294
2010-08-12,12.163093566894531,12.230829519478942,11.928241710554163,11.963592496412229,88514535
2010-08-13,12.023170471191406,12.142821319706657,12.01476583301566,12.08868197062886,77678069
2010-08-16,12.00438117980957,12.11018931117452,11.878550151658409,11.957164135537372,52395658
2010-08-17,12.126256942749023,12.22959167010279,12.015258746099077,12.07706155907053,75911472
2010-08-18,11.919341087341309,12.13491026695912,11.904509205357646,12.124280230921304,107858771
2010-08-19,11.568795204162598,11.928241878671912,11.550994863097147,11.891159806816606,157588475
2010-08-20,11.421703338623047,11.65828457505622,11.39698164348783,11.568794442966833,157291365
2010-08-23,11.472381591796875,11.575716332285541,11.315649615461242,11.408848432079573,119895720
2010-08-24,11.158916473388672,11.331470445540843,11.14729726690149,11.314907278525551,110922211
2010-08-25,11.238765716552734,11.317626761652248,11.124553886568854,11.124553886568854,104072633
2010-08-26,11.148780822753906,11.304030463572362,11.135432223658585,11.274364806527448,71346425
2010-08-27,11.342842102050781,11.37151953535285,11.066459268329998,11.187841408039011,92842698
2010-08-30,11.19105339050293,11.365832741538226,11.184378145255312,11.350751912371319,49440624
2010-08-31,11.125048637390137,11.244945592691781,11.075111135227774,11.127272141684992,78163883
2010-09-01,11.379922866821289,11.493888579064555,11.186355893715007,11.247664596652632,129616018
2010-09-02,11.450379371643066,11.481282201828533,11.379429797908225,11.441974733262304,67620512
2010-09-03,11.626396179199219,11.665454699450216,11.555692713342932,11.631834252020923,101996882
2010-09-07,11.480538368225098,11.55940035609664,11.446423811758635,11.483010821651579,68652365
2010-09-08,11.633316040039062,11.6807810897727,11.483258367353912,11.500069536851148,96432101
2010-09-09,11.77175521850586,11.876078169833821,11.633314872954873,11.812545018241135,97588419
2010-09-10,11.770766258239746,11.860999453072777,11.74456222646916,11.841964779270274,79268006
2010-09-13,11.922307968139648,11.973727806702493,11.854572019026609,11.888439520295707,89996068
2010-09-14,11.876822471618652,11.98361789589734,11.868169830106448,11.915880993303162,88992319
2010-09-15,11.882013320922852,11.912915205926861,11.82910924836039,11.864956040772993,96472251
2010-09-16,11.892394065856934,11.926755675753126,11.851603320278118,11.864953810511883,79075287
2010-09-17,12.117111206054688,12.143069130033759,11.895362779440779,11.958895941368771,226509844
2010-09-20,12.565306663513184,12.61796272827901,12.164328098843374,12.17520613681506,176800216
2010-09-21,12.693361282348633,12.8545449803774,12.580879802695833,12.599915421275465,179321632
2010-09-22,12.75615406036377,12.800158430907139,12.649358648691623,12.678529245125866,101864387
2010-09-23,12.69385814666748,12.847377450639994,12.63996585117365,12.721793465187414,93043447
2010-09-24,13.035259246826172,13.048608793572683,12.812026579427519,12.898056045218958,134779299
2010-09-27,13.112387657165527,13.27159207273269,13.073822306674789,13.073822306674789,124761892
2010-09-28,13.0322904586792,13.191000763028017,12.816721298963676,13.18828125361421,146735949
2010-09-29,13.045145988464355,13.174932754050454,12.971475964016935,13.04910077802777,87213678
2010-09-30,12.998174667358398,13.14848033067718,12.828340219678422,13.081485553790555,130250387
2010-10-01,12.993973731994629,13.117580324628001,12.929204343169602,13.102253383541338,89333594
2010-10-04,12.91313362121582,13.058989438498493,12.826610058768665,12.977409836214798,77910939
2010-10-05,13.305707931518555,13.349464299383161,13.016962853723472,13.06220345091382,140809819
2010-10-06,13.209790229797363,13.34822965409285,13.100770354551152,13.331172373723867,110906151
2010-10-07,13.102499008178711,13.280244933879665,13.080990935221404,13.255770295450647,96191202
2010-10-08,13.259231567382812,13.290134396769108,13.043415339503156,13.170730604467352,114796679
2010-10-11,13.320788383483887,13.463182587073257,13.279503520725875,13.311888686598621,105445761
2010-10-12,13.38382625579834,13.497543017288056,13.294829294752324,13.352429316839233,150706777
2010-10-13,13.431044578552246,13.534625419838672,13.407064052419296,13.522512102047429,122682126
2010-10-14,13.372454643249512,13.479251000792472,13.278019606286867,13.45279802086005,266358649
2010-10-15,14.868584632873535,14.873281537536686,14.625080132513558,14.814692337409644,595214680
2010-10-18,15.270551681518555,15.319499067398965,14.846335639964138,14.846335639964138,284992232
2010-10-19,15.026305198669434,15.199107173166045,14.903440727755541,15.05152100650058,184203863
2010-10-20,15.030012130737305,15.262392446787684,15.018145869608784,15.033966920063643,141532518
2010-10-21,15.129145622253418,15.228278513396878,14.981065345491706,15.117280306478428,117257870
2010-10-22,15.142497062683105,15.199107921853287,15.081187405651159,15.12741623118962,90582257
2010-10-25,15.24063777923584,15.44434067265794,15.202814544034352,15.218141482929754,126809538
2010-10-26,15.29255199432373,15.357567480446166,15.105412274772474,15.15658410529994,100892759
2010-10-27,15.239897727966309,15.327162463657496,15.137551215143462,15.222592446505129,90012128
2010-10-28,15.292059898376465,15.351885326781474,15.16153194910415,15.3283998563192,87699492
2010-10-29,15.171418190002441,15.302442130019912,15.153866799688945,15.25472907964012,91473585
2010-11-01,15.203557968139648,15.343480673408552,15.109865035585045,15.221604419066123,123946848
2010-11-02,15.218389511108398,15.327162319585312,15.193173703838344,15.294283042378009,80203500
2010-11-03,15.331611633300781,15.372401435057249,15.166474084919878,15.26535991570269,135726838
2010-11-04,15.432723999023438,15.572397748708564,15.379077814229392,15.441869805521657,143367369
2010-11-05,15.452747344970703,15.462884215662665,15.354604565338253,15.405777351450691,70892731
2010-11-08,15.494525909423828,15.561767749388808,15.404540714744561,15.426542901325442,84367048
2010-11-09,15.446319580078125,15.59538808474137,15.339771218856498,15.574376015638139,89823423
2010-11-10,15.398359298706055,15.401325864152733,15.265606914829377,15.37858251125313,100254375
2010-11-11,15.257695198059082,15.323453748881645,15.184026121697089,15.31974506884533,90803081
2010-11-12,14.914071083068848,15.250527318421014,14.862650298834293,15.178587631698518,136228712
2010-11-15,14.720749855041504,14.931623056614105,14.685646128499837,14.908878757265496,139677591
2010-11-16,14.430276870727539,14.780576790268709,14.423602571112912,14.653757524991594,132791878
2010-11-17,14.426074981689453,14.5731670411448,14.372181739961393,14.46192082644224,98066204
2010-11-18,14.747696876525879,14.83224399631399,14.549927098185668,14.560805136459775,103988318
2010-11-19,14.606045722961426,14.780577099689033,14.59393240372211,14.758574912270214,92244464
2010-11-22,14.61568546295166,14.67056692595786,14.406297427529356,14.52298076224212,87791837
2010-11-23,14.412723541259766,14.56105181777259,14.293814810592625,14.511609374459926,86828238
2010-11-24,14.708391189575195,14.74868783016228,14.51259879501189,14.519026985240611,96215292
2010-11-26,14.585526466369629,14.659196497392582,14.511363269825747,14.596898617172808,52640573
2010-11-29,14.39047622680664,14.58058254315222,14.33707804362391,14.565007599769809,114816754
2010-11-30,13.737834930419922,14.19789776102123,13.67850361845687,14.19789776102123,285763111
2010-12-01,13.95142650604248,14.129914563546583,13.903220285783302,13.91805311456688,150726852
2010-12-02,14.13609504699707,14.17342417578794,13.97614849541201,14.057976111485027,102298006
2010-12-03,14.165265083312988,14.251294536314367,14.04165850289511,14.077504344956058,105642495
2010-12-06,14.297769546508789,14.387755676822474,14.254507293315115,14.352403002389659,84065923
2010-12-07,14.514822959899902,14.659689611883683,14.486640587432602,14.616921467833116,122144116
2010-12-08,14.598875999450684,14.647824333866563,14.429535643813935,14.634227732069078,70539412
2010-12-09,14.622608184814453,14.72347047044542,14.560805364757849,14.681445385792818,75036204
2010-12-10,14.640161514282227,14.684164943400544,14.592696460617569,14.663151926363577,68443585
2010-12-13,14.699740409851074,14.906904021729318,14.686637919100908,14.761543236290114,96299607
2010-12-14,14.706907272338867,14.790465222533953,14.646834791277278,14.760799566065298,65978380
2010-12-15,14.592942237854004,14.74497825126278,14.564512808673287,14.68935561966135,87033003
2010-12-16,14.627799034118652,14.67872570829788,14.537813841386654,14.65598235407576,64115423
2010-12-17,14.605302810668945,14.64881307102285,14.527925048135115,14.610246771201261,123946848
2010-12-20,14.710613250732422,14.780327535114942,14.552398012737115,14.70047827479407,79227857
2010-12-21,14.9086332321167,14.94942398425887,14.773654491179261,14.797387963633271,75461793
2010-12-22,14.968457221984863,15.005786346136246,14.913822817182918,14.93162315645837,48481040
2010-12-23,14.937308311462402,14.981064678642307,14.88292190916308,14.964749515212358,44598542
2010-12-27,14.89157485961914,14.92618352855324,14.820377287206602,14.900473609595878,48505130
2010-12-28,14.806038856506348,14.928409213157027,14.78354255866404,14.883416617472411,42751645
2010-12-29,14.857460021972656,14.89231669507423,14.806039235178805,14.882181717915351,40920808
2010-12-30,14.804555892944336,14.865616594089662,14.768214992912224,14.783294876179873,39728356
2010-12-31,14.683670043945312,14.793680030704781,14.635709934159976,14.752148110975147,61802787
2011-01-03,14.940275192260742,14.97092907156379,14.745719041374192,14.745719041374192,94962614
2011-01-04,14.885148048400879,14.985516226643906,14.835705600727342,14.971673515048215,73253547
2011-01-05,15.056960105895996,15.08810809661446,14.833974531181987,14.834468643233134,101671667
2011-01-06,15.166474342346191,15.288350584207706,15.08118605727605,15.096760052906102,82620526
2011-01-07,15.239154815673828,15.283901302558723,15.083164957836004,15.226053273006416,84363033
2011-01-10,15.184025764465332,15.213197305728778,15.044351084546081,15.198611535097054,63404769
2011-01-11,15.228525161743164,15.297497336517717,15.19119603686278,15.270551190915478,57787794
2011-01-12,15.249783515930176,15.311093164384493,15.197869568735046,15.311093164384493,65552790
2011-01-13,15.24533748626709,15.319006575491755,15.18279254594407,15.252258842357017,53560006
2011-01-14,15.430498123168945,15.432723520644705,15.254977588188927,15.262888114222504,94978674
2011-01-18,15.812440872192383,15.870782065835751,15.457443123922799,15.476972856006553,145222296
2011-01-19,15.617636680603027,15.894761609352699,15.565969786271229,15.873996597151892,136754676
2011-01-20,15.494525909423828,15.675238413490646,15.408496451180696,15.62900958935379,220254485
2011-01-21,15.125190734863281,15.864355887142128,15.113571528624938,15.811204762947485,357511035
2011-01-24,15.106649398803711,15.141506071340832,14.86314490996954,15.019878774804882,184657557
2011-01-25,15.324938774108887,15.344220503629936,14.993920605466771,15.035452523211763,146418764
2011-01-26,15.24063777923584,15.38871804522639,15.210478013482053,15.335319868536207,81829572
2011-01-27,15.247808456420898,15.319746253048464,15.160294770381682,15.275001659156716,81070738
2011-01-28,14.85721206665039,15.336062494395875,14.826805243864479,15.304171442299864,169878368
2011-01-31,14.841639518737793,14.943242976152003,14.722729832290957,14.921735847680182,112616538
2011-02-01,15.105661392211914,15.162767307587172,14.909621950187718,14.943736508528223,110223602
2011-02-02,15.129392623901367,15.187241599223746,15.018888529453124,15.104671875144629,70691981
2011-02-03,15.083658218383789,15.11579537971534,14.98427922236373,15.067095052380445,60028160
2011-02-04,15.104177474975586,15.115549625707366,14.996145829323243,15.083659517653958,62264511
2011-02-07,15.186005592346191,15.287361995238877,15.060421604332163,15.083907074714881,72253814
2011-02-08,15.287115097045898,15.318017928834308,15.191444768720034,15.201826802568634,68050116
2011-02-09,15.24063777923584,15.31356474028565,15.137797161875971,15.249783584794596,73976246
2011-02-10,15.239154815673828,15.265360740733236,15.118515742638918,15.176363772191225,93725996
2011-02-11,15.438408851623535,15.450769226195845,15.15411455701119,15.173644289602395,103984303
2011-02-14,15.528641700744629,15.565475769845829,15.328152403954869,15.40973201517523,85439051
2011-02-15,15.429756164550781,15.576600215891352,15.403799188711746,15.508123097295062,83993653
2011-02-16,15.431486129760742,15.48784992849578,15.379077120699314,15.466343748174006,67612482
2011-02-17,15.457196235656738,15.506391623737061,15.33408471072549,15.358064291388901,59373716
2011-02-18,15.576354026794434,15.603547230915474,15.430499138065707,15.475491736864138,129198459
2011-02-22,15.0851411819458,15.449037660844867,15.024821650109823,15.327903538558415,146141730
2011-02-23,15.112582206726074,15.196140153872538,14.931623602019323,15.088108514319796,116017237
2011-02-24,15.050780296325684,15.1563394887678,14.866112053701464,15.114313456628798,108874565
2011-02-25,15.080938339233398,15.196633442395331,15.067588795033007,15.125930931939417,77585724
2011-02-28,15.16400146484375,15.240390997828255,15.030754023310648,15.079950355423058,91602065
2011-03-01,14.85152530670166,15.307879416341573,14.815432410666162,15.272279685762001,133426247
2011-03-02,14.85226821899414,14.981064868763935,14.713828811509671,14.827793580388994,81371863
2011-03-03,15.069072723388672,15.116784827497858,14.95634323419968,14.990459684081701,78103658
2011-03-04,14.848064422607422,15.054734835630496,14.837682389996814,15.038665781509627,120891439
2011-03-07,14.62656307220459,14.923958895229502,14.511362077078848,14.846335027245258,139027162
2011-03-08,14.642631530761719,14.782801279807813,14.590469577567628,14.657958470588937,91738575
2011-03-09,14.62928295135498,14.697018900497802,14.48046150806785,14.610246384700732,86362499
2011-03-10,14.34572982788086,14.50196768502037,14.324716812960833,14.47279708811103,125592995
2011-03-11,14.25698184967041,14.338314405453085,14.17342389628005,14.294310977725129,121734587
2011-03-14,14.090853691101074,14.2960398733742,14.042153363598409,14.160320923404239,113066217
2011-03-15,14.08022403717041,14.115822823663963,13.732643649942695,13.782086093436574,160824559
2011-03-16,13.772197723388672,14.085910620828272,13.628320236023661,14.041907194762553,152509508
2011-03-17,13.877510070800781,14.066379198420378,13.85723822441704,13.954639827005781,116406692
2011-03-18,13.87009334564209,14.041411079069157,13.837461125967945,13.958594303194273,132438559
2011-03-21,14.251788139343262,14.333368687751717,14.066872860667289,14.096538514634,121288923
2011-03-22,14.272061347961426,14.319278396221682,14.153152611293823,14.270825121165629,75758903
2011-03-23,14.391712188720703,14.398881546871127,14.140544223436077,14.219404323366083,72920303
2011-03-24,14.50864315032959,14.545725220330366,14.308647974937783,14.47254930447893,84262658
2011-03-25,14.331886291503906,14.509137165056075,14.319524970536682,14.50839599694846,114764559
2011-03-28,14.223608016967773,14.461673491985795,14.207538961835386,14.389486745199093,89068604
2011-03-29,14.381081581115723,14.38503637081228,14.165512412533815,14.23942854892079,64432607
2011-03-30,14.383800506591797,14.474279805918187,14.352650622903464,14.446591546292339,57105245
2011-03-31,14.5054292678833,14.540039832570198,14.381329512038459,14.412477505736824,81480268
2011-04-01,14.630023956298828,14.713828959030556,14.554871594104409,14.554871594104409,104919797
2011-04-04,14.528173446655273,14.702704818608323,14.414949837383263,14.65969056231275,82488031
2011-04-05,14.068605422973633,14.375148017588526,13.984305357537147,14.365013040375603,242806701
2011-04-06,14.194437026977539,14.218663665356873,14.041659835666115,14.144994579432499,107132058
2011-04-07,14.338314056396484,14.354136055591251,14.194683623143938,14.232754864999368,101639547
2011-04-08,14.292825698852539,14.459199467671636,14.290354192114034,14.459199467671636,76357137
2011-04-11,14.273296356201172,14.291342804784417,14.165264720724785,14.24437187000352,74606600
2011-04-12,14.106182098388672,14.261925854713686,14.042895993022134,14.21470785845297,83736694
2011-04-13,14.24635124206543,14.278982517545128,14.134363862392867,14.227316568012656,83086265
